URL,Title,Status Code,Load Time (ms),Self-Referencing URL with #,Anchor Details
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/what-you-can-do-with-an-agronomy-degree/,What you can do with an Agronomy degree | Melbourne Polytechnic,200,83,false,
https://www.melbournepolytechnic.edu.au/about-us/corporate-information/environmental-sustainability-strategy/,Environmental Sustainability Strategy,200,45,false,
https://www.melbournepolytechnic.edu.au/study/certificate-i/work-education/ignition-theatre/,Study Certificate I in Work Education - Ignition Theatre,200,55,false,
https://www.melbournepolytechnic.edu.au/study/certificate-i/work-education/general/,Certificate I in Work Education - General,200,195,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/careers-in-human-services/,Top 5 Human Services Careers | Melbourne Polytechnic,200,53,false,
https://www.melbournepolytechnic.edu.au/study/certificate-i/work-education/hospitality/,Certificate I in Work Education - Hospitality,200,141,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/melbourne-polytechnic-welcomes-funding-for-free-auslan-training/,Funding for Free Auslan Training | Melbourne Polytechnic,200,59,true,"<a href=""#"" class="""" title=""Auslan"">,<a href=""#"" class="""" title=""Auslan"">,<a href=""#"" class="""" title=""Auslan"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/welding-training-centre-heidelberg/,Welding Training Centre Opens at Heidelberg | Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/study/diploma/music/,Diploma of Music | Performance and Sound Production,200,47,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1930s/70-years-on-and-a-collingwood-tech-icon-is-rediscovered-in-a-reservoir-shed/,Collingwood Tech Icon Rediscovered | Melbourne Polytechnic,200,41,false,
https://www.melbournepolytechnic.edu.au/students/outstanding-student-of-the-year-awards/outstanding-student-of-the-year-awards-2021/,Outstanding Student of the Year Awards 2021,200,44,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iv/disability-support/non-traineeship/,Certificate IV in Disability Support | Melbourne Polytechnic,200,78,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iii/individual-support/ageing-and-disability-non-traineeship/,Study Certificate III in Individual Support - Aged Care,200,89,false,
https://www.melbournepolytechnic.edu.au/study/qualifications/bachelor-master-degrees/,TAFE Bachelor Degree & Master Degree | Melbourne Polytechnic,200,81,false,
https://www.melbournepolytechnic.edu.au/study/bachelor/music/,Bachelor of Music | Melbourne Polytechnic,200,47,false,
https://www.melbournepolytechnic.edu.au/study/bachelor/veterinary-nursing/,Bachelor of Veterinary Nursing | Melbourne Polytechnic,200,42,false,
https://www.melbournepolytechnic.edu.au/about-us/our-staff/eugene-ball/,Melbourne Polytechnic Staff - Dr Eugene Ball,200,35,false,
https://www.melbournepolytechnic.edu.au/about-us/our-staff/anthony-schulz/,Melbourne Polytechnic Staff - Anthony Schulz,200,52,false,
https://www.melbournepolytechnic.edu.au/industry-partnerships/industry-and-business-partnerships/,Melbourne Polytechnic Industry and Business Partnerships,200,49,true,"<a href=""#"" class="""" title=""Technical Education Centre"">"
https://www.melbournepolytechnic.edu.au/study/certificate-iii/jewellery-manufacture/non-apprenticeship/,Certificate 3 in Jewellery Manufacture (Non-Apprenticeship),200,76,false,
https://www.melbournepolytechnic.edu.au/study/bachelor/accounting/,Bachelor of Accounting TAFE | Melbourne Polytechnic,200,100,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iii/horticulture/,Certificate III in Horticulture | Melbourne Polytechnic,200,76,false,
https://www.melbournepolytechnic.edu.au/about-us/departments/bridging-and-preparatory-department-foundation/overseas-qualified-professionals-program-oqp-victoria/,Melbourne Polytechnic - OQP Victoria,200,40,false,
https://www.melbournepolytechnic.edu.au/about-us/departments/bridging-and-preparatory-department-foundation/overseas-qualified-professionals-program-oqp-victoria/oqp-testimonials/,Melbourne Polytechnic - OQP Testimonials,200,44,false,
https://www.melbournepolytechnic.edu.au/short-courses/lea-licensed-electrician-practical-tutorial/,LEA - Licensed Electrician Practical Tutorial - Melbourne Polytechnic,200,43,false,
https://www.melbournepolytechnic.edu.au/industry-partnerships/industry-and-business-partnerships/costa-group/,Melbourne Polytechnic Case Study: Virtual Mushroom Picker,200,34,false,
https://www.melbournepolytechnic.edu.au/industry-partnerships/industry-and-business-partnerships/case-study-engaging-with-chinese-tourists/,Melbourne Polytechnic Case Study:  Chinese Tourists,200,42,false,
https://www.melbournepolytechnic.edu.au/students/scholarships/search-for-a-scholarship/external-scholarship-building-and-construction-foundation-early-career-scholarship/,Building and Construction Foundation - Early Career Scholarship - Melbourne Polytechnic,200,40,false,
https://www.melbournepolytechnic.edu.au/students/scholarships/search-for-a-scholarship/external-scholarship-building-and-construction-foundation-career-advancement/,Building and Construction Foundation - Career Advancement - Melbourne Polytechnic,200,45,false,
https://www.melbournepolytechnic.edu.au/study/english-as-an-additional-language/,English as an Additional Language | Melbourne Polytechnic,200,39,false,
https://www.melbournepolytechnic.edu.au/students/international-students/orientation-for-international-students/,Orientation for Melbourne Polytechnic International Students,200,32,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iv/screen-and-media/," Certificate IV in Screen and Media | Melbourne Polytechnic",200,58,false,
https://www.melbournepolytechnic.edu.au/students/key-facilities/specialist-training-facilities/movement-studio/,Movement Studio at Melbourne Polytechnic,200,44,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iii/electrotechnology-electrician/,Certificate III in Electrotechnology (Electrician) | TAFE,200,66,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/workeducationimportance/,Work Education programs making a difference | Melbourne Polytechnic,200,81,false,
https://www.melbournepolytechnic.edu.au/students/how-you-study/,How you study at Melbourne Polytechnic,200,37,false,
https://www.melbournepolytechnic.edu.au/students/academic-calendars/higher-education-calendar/,Higher Education Calendar | Melbourne Polytechnic,200,60,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1980s/collingwood-and-preston-technical-colleges-become-the-northern-metropolitan-college-of-tafe-nmcot/,Collingwood & Preston Tech School | Melbourne Polytechnic,200,43,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1940s/fire-devastates-collingwood-technical-school/,Melbourne Polytechnic History - Fire devastates COLTECH,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1980s/the-keith-haring-mural-a-collingwood-technical-college-treasure/,The Keith Haring Mural - a Collingwood Technical College Treasure,200,44,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1940s/teachers-in-world-war-ii/,Melbourne Polytechnic History - Teachers in World War II,200,42,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1970s/collingwood-tech-in-the-1970s-a-tough-reputation-belies-a-diverse-reality/,Collingwood Tech during the 1970s | Melbourne Polytechnic,200,38,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/why-adult-literacy-and-numeracy-are-crucial-in-todays-world/,Why adult literacy and numeracy are crucial | Melbourne Polytechnic,200,57,false,
https://www.melbournepolytechnic.edu.au/students/key-facilities/specialist-training-facilities/jewellery-workshop/,Jewellery Workshop at Melbourne Polytechnic,200,63,false,
https://www.melbournepolytechnic.edu.au/study/certificate-ii/building-and-construction-pre-apprenticeship/,Joinery and Furniture Making Pre-apprenticeship,200,74,false,
https://www.melbournepolytechnic.edu.au/locations/preston/,Preston TAFE Campus | Melbourne Polytechnic,200,28,true,"<a href=""#"" class="""" title=""A Space Gallery"">"
https://www.melbournepolytechnic.edu.au/study/bachelor/hospitality-management/,Bachelor of Hospitality Management | Melbourne Polytechnic,200,119,false,
https://www.melbournepolytechnic.edu.au/study/qualifications/short-courses/plumbing-exam-enrolments/,Plumbing Exam enrolments,200,192,false,
https://www.melbournepolytechnic.edu.au/students/key-facilities/shops/yarra-edge-nursery/nursery-inventory/,Nursery Inventory,200,48,false,
https://www.melbournepolytechnic.edu.au/locations/fairfield/,Fairfield Campus | Melbourne Polytechnic,200,29,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/skills-and-job-centre-now-open-at-preston/,Skills and Job Centre Now Open at Preston | Melbourne Polytechnic,200,45,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/the-importance-of-chemical-handling-training-on-farms/,Chemical Handling Training on Farms | Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/register-course-form/,Course Application Form Melbourne Polytechnic,200,21,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1950s/the-rise-of-vocational-education-and-training-1950s/,The Rise of Vocational Education and Training - 1950s,200,38,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1950s/preston-strives-to-meet-a-long-overdue-need-technical-education-for-girls/,Technical Education For Girls | Melbourne Polytechnic,200,43,false,
https://www.melbournepolytechnic.edu.au/students/scholarships/search-for-a-scholarship/refugee-and-migrant-assistance-scholarships-2024/,Refugee and Migrant Assistance Scholarships 2024 - Melbourne Polytechnic,200,48,false,
https://www.melbournepolytechnic.edu.au/study/advanced-diploma/building-surveying/,Advanced Diploma Of Building Surveying | Melbourne Polytechnic,200,102,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/business-management-vs-accounting-which-degree-is-best-for-you/,Business Management vs. Accounting | Melbourne Polytechnic,200,70,false,
https://www.melbournepolytechnic.edu.au/students/services-and-support/hidden-disabilities-sunflower/,Hidden Disabilities Sunflower at Melbourne Polytechnic,200,44,false,
https://www.melbournepolytechnic.edu.au/study/certificate-ii/work-education/hospitality/,Certificate II in Work Education - Hospitality | Melbourne Polytechnic,200,39,false,
https://www.melbournepolytechnic.edu.au/study/certificate-ii/work-education/general/,Certificate II in Work Education | Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/study/diploma/engineering-technology/civil-engineering/,Diploma of Civil Engineering | Melbourne Polytechnic,200,97,false,
https://www.melbournepolytechnic.edu.au/study/diploma/community-services/,Diploma of Community Services | Melbourne Polytechnic,200,72,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iv/child-youth-and-family-intervention/,"Certificate IV in Child, Youth and Family Intervention",200,78,false,
https://www.melbournepolytechnic.edu.au/study/undergraduate-certificate/viticulture-and-winemaking/,Study Undergraduate Certificate in Viticulture & Winemaking,200,74,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/top-5-career-paths-in-marketing/,Top 5 Career Paths in Marketing | Melbourne Polytechnic,200,62,false,
https://www.melbournepolytechnic.edu.au/short-courses/introduction-to-welding-mig-arc-and-oxyacetylene/,"Welding Short Course (MIG, Arc & Oxy-Fuel) - Melbourne Polytechnic",200,61,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/kawaljeet-forges-her-future-in-waterproofing/,Kawaljeet forges her future in waterproofing | Melbourne Polytechnic,200,56,true,"<a href=""#"" class="""" title=""Certificate III in Construction Waterproofing"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/the-path-to-student-wellbeing/,Student Well-Being | Melbourne Polytechnic,200,65,false,
https://www.melbournepolytechnic.edu.au/about-us/our-staff/rupakshi-nischal/,Melbourne Polytechnic Staff - Rupakshi Nischal,200,83,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1970s/education-for-industry-and-community-1970s/,Education for Industry and Community - 1970s,200,76,false,
https://www.melbournepolytechnic.edu.au/students/key-facilities/libraries/preston-library/,Melbourne Polytechnic Preston Campus Library,200,60,false,
https://www.melbournepolytechnic.edu.au/students/outstanding-student-of-the-year-awards/outstanding-student-of-the-year-awards-2019/,Outstanding Student of the Year Awards 2019,200,72,false,
https://www.melbournepolytechnic.edu.au/study/how-to-enrol/audition-and-interview-advice/music-performance-audition-advice/,Music Performance Audition Advice,200,75,false,
https://www.melbournepolytechnic.edu.au/about-us/corporate-information/corporate-publications/australian-skills-quality-authority-asqa-certificate-of-registration/,ASQA Certificate of Registration | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/short-courses/wax-working-for-jewellery/,Jewellery Making Workshop (Wax Working) - Melbourne Polytechnic,200,61,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iv/horticulture/,Certificate IV Horticulture | Melbourne Polytechnic,200,75,false,
https://www.melbournepolytechnic.edu.au/study/diploma/interior-design/,Diploma of Interior Design | Melbourne Polytechnic,200,81,false,
https://www.melbournepolytechnic.edu.au/students/scholarships/,TAFE Scholarships Melbourne | Melbourne Polytechnic,200,43,false,
https://www.melbournepolytechnic.edu.au/students/key-facilities/shops/,Shops at Melbourne Polytechnic,200,32,false,
https://www.melbournepolytechnic.edu.au/students/international-students/international-office/,Melbourne Polytechnic International Office,200,40,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/melbourne-polytechnic-unveils-new-strategic-plan/,Melbourne Polytechnic new Strategic Plan | Melbourne Polytechnic,200,55,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iv/allied-health-assistance/,Cert IV in Allied Health Assistance | Melbourne Polytechnic,200,96,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iv/training-and-assessment/,Certificate IV Training and Assessment | Melbourne Polytechnic,200,47,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iii/eal-access-partial/overseas-qualified-professionals-stream-oqp-victoria/,Certificate III in EAL (Access) Professionals | TAFE,200,86,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/responsibilities-of-counsellors-and-advisors-in-schools/,School counsellor and advisor responsibilities | Melbourne Polytechnic,200,53,false,
https://www.melbournepolytechnic.edu.au/your-career/,Your Career | Melbourne Polytechnic,200,24,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/career-in-stage-make-up/,Stage Make-Up Courses | Melbourne Polytechnic,200,58,false,
https://www.melbournepolytechnic.edu.au/study/how-to-enrol/international-admissions/,International Admissions Information | Melbourne Polytechnic,200,41,false,
https://www.melbournepolytechnic.edu.au/students/,TAFE Students | Melbourne Polytechnic ,200,26,false,
https://www.melbournepolytechnic.edu.au/students/key-facilities/specialist-training-facilities/,Melbourne Polytechnic - Specialist Training Facilities,200,37,false,
https://www.melbournepolytechnic.edu.au/students/international-students/education-agents/,Education Agents for International Students,200,35,false,
https://www.melbournepolytechnic.edu.au/students/student-life-at-melbourne-polytechnic/,Student Life (SLAM) | Melbourne Polytechnic,200,33,false,
https://www.melbournepolytechnic.edu.au/students/international-students/professional-internship-program/,Professional Internship Program through Melbourne Polytechnic,200,32,false,
https://www.melbournepolytechnic.edu.au/study/how-to-enrol/local-students/vocational-education/,Enrol in a VET course at Melbourne Polytechnic,200,56,false,
https://www.melbournepolytechnic.edu.au/locations/prahran/,Prahran TAFE Campus | Melbourne Polytechnic,200,39,false,
https://www.melbournepolytechnic.edu.au/your-career/changing-careers/,Changing Careers? Upskill With Us | Melbourne Polytechnic,200,31,false,
https://www.melbournepolytechnic.edu.au/student-and-staff-portal/,Student and Staff Portal | Melbourne Polytechnic,200,42,false,
https://www.melbournepolytechnic.edu.au/study/bachelor/applied-architecture/,Bachelor of Applied Architecture,200,77,false,
https://www.melbournepolytechnic.edu.au/study/fees/local-student-fees/fees-for-local-higher-education-students/,Melbourne Polytechnic - Fees for Local HE Students,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/visual-arts-students-tote-the-tote-for-the-thanks-campaign/,Visual Arts Students' Enviro-tote | Melbourne Polytechnic,200,51,true,"<a href=""#"" class="""" title=""Diploma of Visual Arts - Illustration"">,<a href=""#"" class="""" title=""Certificate IV in Visual Arts"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/30-years-of-love-and-finally-a-marriage-fit-for-a-theatre/,30 Years of Love & a Marriage Fit for Theatre | Melbourne Polytechnic,200,46,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/building-skills-and-the-family-business/,Building Skills - and the Family Business | Melbourne Polytechnic,200,48,true,"<a href=""#"" class="""" title=""Advanced Diploma of Building Design (Architectural)"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/glass-reimagined-through-architecture/,Glass reimagined through architecture | Melbourne Polytechnic,200,62,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/arboriculture-students-to-the-rescue-in-yarra-bend/,Arboriculture students to the rescue in Yarra Bend | Melbourne Polytechnic,200,74,true,"<a href=""#"" class="""" title=""Diploma of Arboriculture"">"
https://www.melbournepolytechnic.edu.au/about-us/corporate-information/corporate-publications/going-places-newsletter/,Going Places Newsletter,200,44,false,
https://www.melbournepolytechnic.edu.au/about-us/policies-and-procedures/student-enrolment-fees-and-charges-policy/,"Melbourne Polytechnic - Student Enrolment, Fees and Charges Policy",200,37,false,
https://www.melbournepolytechnic.edu.au/about-us/departments/,Melbourne Polytechnic - Departments,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1960s/preston-technical-school-pts-boys-weather-the-storm-1960s/,Preston Technical School (PTS) Boys Weather the Storm - 1960s,200,60,false,
https://www.melbournepolytechnic.edu.au/students/key-facilities/gallery-spaces/,Gallery and Exhibition Spaces at Melbourne Polytechnic,200,42,false,
https://www.melbournepolytechnic.edu.au/students/key-facilities/specialist-training-facilities/make-up-studio/,Make-up Studio,200,58,false,
https://www.melbournepolytechnic.edu.au/students/services-and-support/discrimination-harassment-and-bullying/,"Discrimination, Harassment and Bullying at Melbourne Polytechnic",200,38,false,
https://www.melbournepolytechnic.edu.au/students/academic-integrity/,Academic Integrity,200,38,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iv/auslan/,Auslan Course (Cert IV) | Melbourne Polytechnic ,200,65,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/effective-study-planning/,Effective Study Planning | Melbourne Polytechnic,200,62,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/free-tafe-eligibility/,Free TAFE Eligibility | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/study/how-to-enrol/local-students/higher-education/higher-education-admissions-criteria-for-local-students/higher-education-study/,Higher Education Study,200,53,false,
https://www.melbournepolytechnic.edu.au/study/how-to-enrol/local-students/higher-education/higher-education-admissions-criteria-for-local-students/recent-secondary-experience/,Recent Secondary Experience,200,58,false,
https://www.melbournepolytechnic.edu.au/student-and-staff-portal/students/student-administration/my-equals/,My eQuals Awards and Transcripts,200,42,false,
https://www.melbournepolytechnic.edu.au/study/diploma/live-production-and-technical-services/live-production/,Diploma of Live Production & Technical Services | TAFE,200,74,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/conservation-students-working-to-protect-land-and-sea/,Conservation Students Protecting Land and Sea | Melbourne Polytechnic,200,50,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/beck-storer-brings-invaluable-experience-to-master-of-creative-industries/,Experience in Creative Industries | Melbourne Polytechnic,200,47,true,"<a href=""#"" class="""" title=""Master of Creative Industries"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/engineering-careers/,Engineering Careers | Melbourne Polytechnic,200,74,false,
https://www.melbournepolytechnic.edu.au/about-us/our-staff/sam-kaspi/,Melbourne Polytechnic Staff - Sam Kaspi,200,58,false,
https://www.melbournepolytechnic.edu.au/study/qualifications/apprenticeships-traineeships/pre-apprenticeships/,Melbourne Polytechnic - Pre-Apprenticeships,200,69,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iii/landscape-construction/non-apprenticeship/,Certificate III in Landscape Construction | Melbourne Polytechnic,200,162,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iv/interior-decoration/,Certificate IV in Interior Decoration | Melbourne Polytechnic,200,129,false,
https://www.melbournepolytechnic.edu.au/current-vacancies/arboriculture-teacher-1/,Arboriculture Teacher (1) - Melbourne Polytechnic,200,16,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/top-digital-media-career-opportunities-in-australia/,Digital Media Career Opportunities | Melbourne Polytechnic,200,56,false,
https://www.melbournepolytechnic.edu.au/about-us/corporate-information/corporate-publications/melbourne-polytechnic-strategic-plan/,Melbourne Polytechnic Strategic Plan,200,42,false,
https://www.melbournepolytechnic.edu.au/about-us/our-history/melbourne-polytechnic-in-the-1940s/education-for-industry-and-community-1940s/,Education for Industry and Community - 1940s,200,48,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/bachelor-of-it-students-create-new-database-for-floridia-cheese/,IT Students Create Database for Floridia Cheese | Melbourne Polytechnic,200,104,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/new-scholarship-from-melbourne-timber-legends-provans/,New Scholarship from Melbourne Timber Legends | Melbourne Polytechnic,200,60,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/jewellery-student-wins-2018-cufflink-design-competition/,Jewellery Student Wins Cufflink Competition | Melbourne Polytechnic,200,51,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/a-life-long-career-in-music/,A Life Long Career in Music | Melbourne Polytechnic,200,81,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/from-the-amazon-to-australia-an-audio-adventure/,"From the Amazon to Australia, An Audio Adventure | Melbourne Polytechnic",200,54,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/real-world-experience-for-students-in-local-production/,Experience for Students in Local Production | Melbourne Polytechnic,200,55,true,"<a href=""#"" class="""" title=""Diploma of Screen and Media - Specialist Make-Up Services"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/carpentry-students-building-street-libraries-for-local-community/,Carpentry Students Build Street Libraries | Melbourne Polytechnic,200,68,true,"<a href=""#"" class="""" title=""Certificate II in Building and Construction Pre-Apprenticeship - Carpentry and Joinery Shopfitting Stairbuilding"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/free-tafe-priority-pathways/,Free TAFE Priority Pathways | Melbourne Polytechnic,200,54,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/mifgs-2024/,A Green Sweep of Awards at MIFGS 2024 | Melbourne Polytechnic,200,61,false,
https://www.melbournepolytechnic.edu.au/about-us/our-staff/perla-guarneros-sanchez/,Melbourne Polytechnic Staff - Perla Guarneros-Sanchez,200,63,false,
https://www.melbournepolytechnic.edu.au/about-us/our-staff/rod-begbie/,Melbourne Polytechnic Staff - Rod Begbie,200,60,false,
https://www.melbournepolytechnic.edu.au/study/education/,Education Course TAFE | Melbourne Polytechnic Study Area,200,54,false,
https://www.melbournepolytechnic.edu.au/students/key-facilities/,Key Facilities | Melbourne Polytechnic,200,45,false,
https://www.melbournepolytechnic.edu.au/students/key-facilities/information-centres/,Melbourne Polytechnic Information Centres,200,37,false,
https://www.melbournepolytechnic.edu.au/student-and-staff-portal/students/student-administration/useful-forms/awards-office-enquiry/,Melbourne Polytechnic - Awards Office Enquiry,200,80,false,
https://www.melbournepolytechnic.edu.au/student-and-staff-portal/students/student-administration/,Melbourne Polytechnic - Student Administration,200,37,false,
https://www.melbournepolytechnic.edu.au/students/international-students/living-in-melbourne/,Living in Melbourne while studying at Melbourne Polytechnic,200,39,false,
https://www.melbournepolytechnic.edu.au/students/international-students/why-melbourne-polytechnic/,Why Melbourne Polytechnic as an International Student?,200,36,false,
https://www.melbournepolytechnic.edu.au/about-us/our-staff/dr-sandra-cherro-osorio/,Melbourne Polytechnic Staff - Dr Sandra Cherro Osorio,200,41,false,
https://www.melbournepolytechnic.edu.au/study/fees/refunds/applying-for-remission-or-re-credit-of-fee-help/,Melbourne Polytechnic - Applying for re-credit of FEE-HELP debt,200,42,false,
https://www.melbournepolytechnic.edu.au/study/certificate-iv/visual-arts/,Certificate IV in Visual Arts  | Melbourne Polytechnic,200,45,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/12-ways-to-manage-stress/,12 Ways to Manage Stress | Melbourne Polytechnic,200,49,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/bachelor-degree-tafe-vs-uni/,A Bachelor Degree - TAFE vs Uni? | Melbourne Polytechnic,200,90,true,"<a href=""#"" class="""" title=""Higher Education"">,<a href=""#"" class="""" title=""Higher Education"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/mifgs2022/,Students Compete at Melbourne Flower Show | Melbourne Polytechnic,200,61,false,
https://www.melbournepolytechnic.edu.au/study/fees/local-student-fees/fees-for-local-higher-education-students/schedule-of-higher-education-tuition-fees/,Schedule of Higher Education Tuition Fees,200,49,false,
https://www.melbournepolytechnic.edu.au/short-courses/lea-licensed-electrician-theory-let-tutorial/,LEA - Licensed Electrician Theory (LET) Tutorial - Melbourne Polytechnic,200,40,false,
https://www.melbournepolytechnic.edu.au/locations/community-locations/,Community Locations | Melbourne Polytechnic,200,29,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/events/high-tea/,High Tea Luncheon at St Georges - Melbourne Polytechnic,200,38,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/becoming-a-veterinary-nurse-what-you-need-to-know/,Vet Nurse: What you need to know | Melbourne Polytechnic,200,94,false,
https://www.melbournepolytechnic.edu.au/study/certificate-ii/building-and-construction-pre-apprenticeship/bricklaying/,Bricklaying Pre-Apprenticeship course,200,76,false,
https://www.melbournepolytechnic.edu.au/locations/workplace-and-industry/,Workplace and Industry | Melbourne Polytechnic,200,29,false,
https://www.melbournepolytechnic.edu.au/industry-partnerships/career-practitioners/book-a-school-expo/,Book a School Expo,200,116,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/more-free-tafe-opportunities-for-victorians/,Free TAFE Opportunities for Victorians | Melbourne Polytechnic,200,53,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/the-future-is-bright-for-agriculture-student-abbey/,The Future Is Bright For Agriculture Student Abbey | Melbourne Polytechnic,200,59,true,"<a href=""#"" class="""" title=""Agriculture and Land Management"">,<a href=""#"" class="""" title=""Free TAFE"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/jakeb-jesser-wins-best-apprentice-in-commercial-cookery/,Jakeb Jesser Wins Best Apprentice in Cookery | Melbourne Polytechnic,200,46,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/feeding-future-generations-through-technology/,Feeding future generations through technology | Melbourne Polytechnic,200,47,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/claudias-love-of-children-guides-her-to-dream-career/,Claudia's Love for Kids Leads to Dream Career | Melbourne Polytechnic,200,45,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/jennifer-bessell-flips-her-career-to-agriculture/,Jennifer Bessell flips her career to agriculture | Melbourne Polytechnic,200,63,false,
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/melbourne-polytechnic-cyber-security-students-topped-the-tafecyber-2022-national-cyber-challenge/,Cyber Security students at TAFECyber | Melbourne Polytechnic,200,58,true,"<a href=""#"" class="""" title=""Certificate IV in Cyber Security"">"
https://www.melbournepolytechnic.edu.au/about-us/news-and-events/news/exploring-robotics-and-automation/,Exploring Robotics & Automation | Melbourne Polytechnic,200,50,false,
https://www.melbournepolytechnic.edu.au/about-us/corporate-information/corporate-governance/legal-procurement-contract-management/,"Melbourne Polytechnic - Legal, Procurement & Contract Management",200,47,false,
https://www.melbournepolytechnic.edu.au/about-us/corporate-information/corporate-governance/organisational-chart/,Melbourne Polytechnic - Organisational Chart,200,35,false,
https://www.melbournepolytechnic.edu.au/study/fees/fees-policy/,Fees Policy | Melbourne Polytechnic,200,39,false,
https://www.melbournepolytechnic.edu.au/study/fees/local-student-fees/fees-for-local-vocational-education-students/schedule-of-vet-tuition-fees-diploma-and-above-programs/,Local Student Fees | Study at Melbourne Polytechnic,200,46,false,
